date,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,Trial,activity,activity_number
2019-01-21,15:55:17,-1.37,-15.35,-2.6299999,0.22,-1.18,0.32,0.22,-1.18,0.32,5,Upstair,5
2019-01-21,15:55:17,-2.72,-16.06,-3.55,0.22,-1.18,0.32,0.22,-1.18,0.32,5,Upstair,5
2019-01-21,15:55:17,-2.72,-16.06,-3.55,0.47,0.12,-0.66999996,0.47,0.12,-0.66999996,5,Upstair,5
2019-01-21,15:55:17,-3.5,-14.209999,-4.48,0.47,0.12,-0.66999996,0.47,0.12,-0.66999996,5,Upstair,5
2019-01-21,15:55:17,-3.5,-14.209999,-4.48,0.11,1.4599999,-0.96,0.11,1.4599999,-0.96,5,Upstair,5
2019-01-21,15:55:17,-1.87,-15.16,-3.2299998,0.11,1.4599999,-0.96,0.11,1.4599999,-0.96,5,Upstair,5
2019-01-21,15:55:17,-1.87,-15.16,-3.2299998,-0.76,1.4599999,-0.63,-0.76,1.4599999,-0.63,5,Upstair,5
2019-01-21,15:55:17,-2.77,-11.66,-1.2199999,-0.76,1.4599999,-0.63,-0.76,1.4599999,-0.63,5,Upstair,5
2019-01-21,15:55:17,-2.77,-11.66,-1.2199999,-1.25,1.51,-1.43,-1.25,1.51,-1.43,5,Upstair,5
2019-01-21,15:55:17,-2.79,-12.139999000000001,-0.09,-1.25,1.51,-1.43,-1.25,1.51,-1.43,5,Upstair,5
2019-01-21,15:55:17,-2.79,-12.139999000000001,-0.09,-0.85999995,1.01,-1.66,-0.85999995,1.01,-1.66,5,Upstair,5
2019-01-21,15:55:17,-1.92,-9.33,-0.76,-0.85999995,1.01,-1.66,-0.85999995,1.01,-1.66,5,Upstair,5
2019-01-21,15:55:17,-1.92,-9.33,-0.76,0.17,1.4699999,-1.3399999,0.17,1.4699999,-1.3399999,5,Upstair,5
2019-01-21,15:55:17,-2.3999999,-6.75,-1.7099999,0.17,1.4699999,-1.3399999,0.17,1.4699999,-1.3399999,5,Upstair,5
2019-01-21,15:55:17,-2.3999999,-6.75,-1.7099999,0.5,2.57,-1.53,0.5,2.57,-1.53,5,Upstair,5
2019-01-21,15:55:17,-2.99,-6.8999996,-1.3,0.5,2.57,-1.53,0.5,2.57,-1.53,5,Upstair,5
2019-01-21,15:55:17,-2.99,-6.8999996,-1.3,-0.01,2.46,-1.5699999,-0.01,2.46,-1.5699999,5,Upstair,5
2019-01-21,15:55:17,-3.6399998999999994,-8.37,-1.3899999,-0.01,2.46,-1.5699999,-0.01,2.46,-1.5699999,5,Upstair,5
2019-01-21,15:55:17,-3.6399998999999994,-8.37,-1.3899999,0.089999996,1.56,-1.5799999,0.089999996,1.56,-1.5799999,5,Upstair,5
2019-01-21,15:55:17,-3.76,-10.32,-1.9599999,0.089999996,1.56,-1.5799999,0.089999996,1.56,-1.5799999,5,Upstair,5
2019-01-21,15:55:17,-3.76,-10.32,-1.9599999,0.35999998,1.12,-1.43,0.35999998,1.12,-1.43,5,Upstair,5
2019-01-21,15:55:17,-4.49,-11.280000999999999,-2.49,0.35999998,1.12,-1.43,0.35999998,1.12,-1.43,5,Upstair,5
2019-01-21,15:55:17,-4.49,-11.280000999999999,-2.49,0.14999999,1.41,-1.12,0.14999999,1.41,-1.12,5,Upstair,5
2019-01-21,15:55:17,-4.33,-12.199999,-1.92,0.14999999,1.41,-1.12,0.14999999,1.41,-1.12,5,Upstair,5
2019-01-21,15:55:17,-4.33,-12.199999,-1.92,-0.22,1.15,-0.88,-0.22,1.15,-0.88,5,Upstair,5
2019-01-21,15:55:17,-4.85,-11.25,-1.1199999,-0.22,1.15,-0.88,-0.22,1.15,-0.88,5,Upstair,5
2019-01-21,15:55:17,-4.85,-11.25,-1.1199999,-0.59999996,0.64,-1.01,-0.59999996,0.64,-1.01,5,Upstair,5
2019-01-21,15:55:17,-6.3399997,-14.48,-2.9299998,-0.59999996,0.64,-1.01,-0.59999996,0.64,-1.01,5,Upstair,5
2019-01-21,15:55:17,-6.3399997,-14.48,-2.9299998,-0.53,0.04,-0.69,-0.53,0.04,-0.69,5,Upstair,5
2019-01-21,15:55:17,-5.8599997,-13.539999,-2.08,-0.53,0.04,-0.69,-0.53,0.04,-0.69,5,Upstair,5
2019-01-21,15:55:17,-5.8599997,-13.539999,-2.08,-0.31,-1.52,0.51,-0.31,-1.52,0.51,5,Upstair,5
2019-01-21,15:55:17,-5.0199995,-14.15,-2.09,-0.31,-1.52,0.51,-0.31,-1.52,0.51,5,Upstair,5
2019-01-21,15:55:17,-5.0199995,-14.15,-2.09,-0.29999998,-1.9499999,1.31,-0.29999998,-1.9499999,1.31,5,Upstair,5
2019-01-21,15:55:17,-3.8,-15.65,-3.1899998,-0.29999998,-1.9499999,1.31,-0.29999998,-1.9499999,1.31,5,Upstair,5
2019-01-21,15:55:17,-3.8,-15.65,-3.1899998,0.48999998,-1.93,2.7,0.48999998,-1.93,2.7,5,Upstair,5
2019-01-21,15:55:17,-2.6499999,-12.57,-3.9199998,0.48999998,-1.93,2.7,0.48999998,-1.93,2.7,5,Upstair,5
2019-01-21,15:55:18,-2.6499999,-12.57,-3.9199998,0.68,-1.92,2.9299998,0.68,-1.92,2.9299998,5,Upstair,5
2019-01-21,15:55:18,-1.58,-10.719999000000001,-3.4199998,0.68,-1.92,2.9299998,0.68,-1.92,2.9299998,5,Upstair,5
2019-01-21,15:55:18,-1.58,-10.719999000000001,-3.4199998,0.42999998,-2.05,2.8999999,0.42999998,-2.05,2.8999999,5,Upstair,5
2019-01-21,15:55:18,-1.27,-7.71,-3.4699998,0.42999998,-2.05,2.8999999,0.42999998,-2.05,2.8999999,5,Upstair,5
2019-01-21,15:55:18,-1.27,-7.71,-3.4699998,0.42,-2.1399999,2.3999999,0.42,-2.1399999,2.3999999,5,Upstair,5
2019-01-21,15:55:18,-0.97,-6.1,-4.11,0.42,-2.1399999,2.3999999,0.42,-2.1399999,2.3999999,5,Upstair,5
2019-01-21,15:55:18,-0.97,-6.1,-4.11,0.22999999,-2.4099998,1.9599999,0.22999999,-2.4099998,1.9599999,5,Upstair,5
