date,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,Trial,activity,activity_number
2019-01-19,14:46:18,-2.82,-7.08,0.88,-0.32,0.59999996,-0.31,-0.32,0.59999996,-0.31,5,Downstair,6
2019-01-19,14:46:18,-2.66,-7.3799996,1.13,-0.32,0.59999996,-0.31,-0.32,0.59999996,-0.31,5,Downstair,6
2019-01-19,14:46:18,-2.66,-7.3799996,1.13,-0.35999998,0.01,-0.22999999,-0.35999998,0.01,-0.22999999,5,Downstair,6
2019-01-19,14:46:18,-2.76,-8.27,1.14,-0.35999998,0.01,-0.22999999,-0.35999998,0.01,-0.22999999,5,Downstair,6
2019-01-19,14:46:18,-2.76,-8.27,1.14,-0.22,-0.25,-0.32,-0.22,-0.25,-0.32,5,Downstair,6
2019-01-19,14:46:18,-2.94,-9.83,0.90999997,-0.22,-0.25,-0.32,-0.22,-0.25,-0.32,5,Downstair,6
2019-01-19,14:46:18,-2.94,-9.83,0.90999997,0.04,-0.13,-0.26,0.04,-0.13,-0.26,5,Downstair,6
2019-01-19,14:46:18,-2.74,-10.01,1.14,0.04,-0.13,-0.26,0.04,-0.13,-0.26,5,Downstair,6
2019-01-19,14:46:18,-2.74,-10.01,1.14,0.12,0.25,0.04,0.12,0.25,0.04,5,Downstair,6
2019-01-19,14:46:18,-2.6499999,-9.68,0.86999995,0.12,0.25,0.04,0.12,0.25,0.04,5,Downstair,6
2019-01-19,14:46:18,-2.6499999,-9.68,0.86999995,0.21,0.55,0.19999999,0.21,0.55,0.19999999,5,Downstair,6
2019-01-19,14:46:18,-3.04,-9.619999,0.71999997,0.21,0.55,0.19999999,0.21,0.55,0.19999999,5,Downstair,6
2019-01-19,14:46:18,-3.04,-9.619999,0.71999997,0.19999999,0.63,0.19999999,0.19999999,0.63,0.19999999,5,Downstair,6
2019-01-19,14:46:18,-2.17,-10.02,1.76,0.04,-0.32999998,0.08,0.04,-0.32999998,0.08,5,Downstair,6
2019-01-19,14:46:18,-2.17,-10.02,1.76,0.04,-0.32999998,0.08,0.04,-0.32999998,0.08,5,Downstair,6
2019-01-19,14:46:18,-2.29,-9.92,1.86,0.04,-0.32999998,0.08,0.04,-0.32999998,0.08,5,Downstair,6
2019-01-19,14:46:18,-2.29,-9.92,1.86,0.14,-0.29999998,0.03,0.14,-0.29999998,0.03,5,Downstair,6
2019-01-19,14:46:18,-2.74,-11.35,1.92,0.14,-0.29999998,0.03,0.14,-0.29999998,0.03,5,Downstair,6
2019-01-19,14:46:18,-2.74,-11.35,1.92,0.19,-0.14999999,0.07,0.19,-0.14999999,0.07,5,Downstair,6
2019-01-19,14:46:18,-2.47,-14.83,1.55,0.19,-0.14999999,0.07,0.19,-0.14999999,0.07,5,Downstair,6
2019-01-19,14:46:18,-2.47,-14.83,1.55,0.34,-0.22,0.13,0.34,-0.22,0.13,5,Downstair,6
2019-01-19,14:46:18,-2.73,-11.690000999999999,1.59,0.34,-0.22,0.13,0.34,-0.22,0.13,5,Downstair,6
2019-01-19,14:46:18,-2.73,-11.690000999999999,1.59,0.16,-0.07,0.14999999,0.16,-0.07,0.14999999,5,Downstair,6
2019-01-19,14:46:18,-2.04,-12.09,2.13,0.16,-0.07,0.14999999,0.16,-0.07,0.14999999,5,Downstair,6
2019-01-19,14:46:18,-2.04,-12.09,2.13,0.03,-0.28,0.41,0.03,-0.28,0.41,5,Downstair,6
2019-01-19,14:46:18,-1.88,-11.379999,2.23,0.03,-0.28,0.41,0.03,-0.28,0.41,5,Downstair,6
2019-01-19,14:46:18,-1.88,-11.379999,2.23,0.11,-0.42,0.29,0.11,-0.42,0.29,5,Downstair,6
2019-01-19,14:46:18,-1.35,-10.52,1.91,0.11,-0.42,0.29,0.11,-0.42,0.29,5,Downstair,6
2019-01-19,14:46:18,-1.35,-10.52,1.91,0.29999998,-0.07,0.24,0.29999998,-0.07,0.24,5,Downstair,6
2019-01-19,14:46:18,-1.66,-9.139999000000001,1.21,0.29999998,-0.07,0.24,0.29999998,-0.07,0.24,5,Downstair,6
2019-01-19,14:46:18,-1.66,-9.139999000000001,1.21,0.35,0.45,0.26,0.35,0.45,0.26,5,Downstair,6
