date,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,Trial,activity,activity_number
2019-01-19,18:58:55,-1.34,-10.530000999999999,0.96999997,0.04,-0.12,-0.21,0.04,-0.12,-0.21,1,Standing,2
2019-01-19,18:58:55,-1.34,-10.530000999999999,0.96999997,0.01,-0.09999999400000001,-0.17999999,0.01,-0.09999999400000001,-0.17999999,1,Standing,2
2019-01-19,18:58:55,-1.29,-10.41,1.16,0.01,-0.09999999400000001,-0.17999999,0.01,-0.09999999400000001,-0.17999999,1,Standing,2
2019-01-19,18:58:55,-1.29,-10.41,1.16,-0.02,-0.19,-0.21,-0.02,-0.19,-0.21,1,Standing,2
2019-01-19,18:58:55,-1.24,-10.75,1.15,-0.02,-0.19,-0.21,-0.02,-0.19,-0.21,1,Standing,2
2019-01-19,18:58:55,-1.24,-10.75,1.15,-0.04,-0.12,-0.19,-0.04,-0.12,-0.19,1,Standing,2
2019-01-19,18:58:55,-1.55,-10.43,1.38,-0.04,-0.12,-0.19,-0.04,-0.12,-0.19,1,Standing,2
2019-01-19,18:58:55,-1.55,-10.43,1.38,-0.06,-0.03,-0.19,-0.06,-0.03,-0.19,1,Standing,2
2019-01-19,18:58:55,-1.33,-10.469999000000001,1.37,-0.06,-0.03,-0.19,-0.06,-0.03,-0.19,1,Standing,2
2019-01-19,18:58:55,-1.33,-10.469999000000001,1.37,-0.02,0.0,-0.12,-0.02,0.0,-0.12,1,Standing,2
2019-01-19,18:58:55,-1.5,-10.690000999999999,1.12,-0.02,0.0,-0.12,-0.02,0.0,-0.12,1,Standing,2
2019-01-19,18:58:55,-1.5,-10.690000999999999,1.12,0.01,0.0,-0.02,0.01,0.0,-0.02,1,Standing,2
2019-01-19,18:58:55,-1.25,-10.6,1.29,0.01,0.0,-0.02,0.01,0.0,-0.02,1,Standing,2
2019-01-19,18:58:55,-1.25,-10.6,1.29,0.0,-0.09999999400000001,0.0,0.0,-0.09999999400000001,0.0,1,Standing,2
2019-01-19,18:58:55,-1.16,-10.75,1.27,0.0,-0.09999999400000001,0.0,0.0,-0.09999999400000001,0.0,1,Standing,2
2019-01-19,18:58:55,-1.16,-10.75,1.27,0.03,-0.06,0.01,0.03,-0.06,0.01,1,Standing,2
2019-01-19,18:58:56,-1.12,-10.799999,1.13,0.03,-0.06,0.01,0.03,-0.06,0.01,1,Standing,2
2019-01-19,18:58:56,-1.12,-10.799999,1.13,0.07,-0.06,0.01,0.07,-0.06,0.01,1,Standing,2
2019-01-19,18:58:56,-0.82,-10.629999,1.11,0.07,-0.06,0.01,0.07,-0.06,0.01,1,Standing,2
2019-01-19,18:58:56,-0.82,-10.629999,1.11,0.08,-0.08,0.049999997000000004,0.08,-0.08,0.049999997000000004,1,Standing,2
2019-01-19,18:58:56,-0.83,-10.66,1.34,0.08,-0.08,0.049999997000000004,0.08,-0.08,0.049999997000000004,1,Standing,2
2019-01-19,18:58:56,-0.83,-10.66,1.34,0.06,-0.049999997000000004,0.0,0.06,-0.049999997000000004,0.0,1,Standing,2
2019-01-19,18:58:56,-1.13,-10.639999000000001,1.2,0.06,-0.049999997000000004,0.0,0.06,-0.049999997000000004,0.0,1,Standing,2
2019-01-19,18:58:56,-1.13,-10.639999000000001,1.2,0.04,0.01,0.0,0.04,0.01,0.0,1,Standing,2
2019-01-19,18:58:56,-1.13,-10.6,1.12,0.04,0.01,0.0,0.04,0.01,0.0,1,Standing,2
2019-01-19,18:58:56,-1.13,-10.6,1.12,0.04,-0.01,0.01,0.04,-0.01,0.01,1,Standing,2
2019-01-19,18:58:56,-1.08,-10.59,1.27,0.04,-0.01,0.01,0.04,-0.01,0.01,1,Standing,2
2019-01-19,18:58:56,-1.08,-10.59,1.27,0.03,-0.04,0.01,0.03,-0.04,0.01,1,Standing,2
2019-01-19,18:58:56,-1.27,-10.73,1.07,0.03,-0.04,0.01,0.03,-0.04,0.01,1,Standing,2
2019-01-19,18:58:56,-1.27,-10.73,1.07,0.04,-0.02,0.0,0.04,-0.02,0.0,1,Standing,2
2019-01-19,18:58:56,-1.08,-10.539999,1.4300001,0.04,-0.02,0.0,0.04,-0.02,0.0,1,Standing,2
2019-01-19,18:58:56,-1.08,-10.539999,1.4300001,0.0,-0.14,0.02,0.0,-0.14,0.02,1,Standing,2
