date,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,Trial,activity,activity_number
2019-01-15,10:42:23,-1.71,-10.5,0.52,0.0,0.02,0.0,0.0,0.02,0.0,5,Standing,2
2019-01-15,10:42:23,-1.78,-10.559999000000001,0.46999997,0.0,0.02,0.0,0.0,0.02,0.0,5,Standing,2
2019-01-15,10:42:23,-1.78,-10.559999000000001,0.46999997,0.01,0.01,0.0,0.01,0.01,0.0,5,Standing,2
2019-01-15,10:42:23,-1.68,-10.469999000000001,0.47999996,0.01,0.01,0.0,0.01,0.01,0.0,5,Standing,2
2019-01-15,10:42:23,-1.68,-10.469999000000001,0.47999996,0.0,0.0,0.0,0.0,0.0,0.0,5,Standing,2
2019-01-15,10:42:23,-1.68,-10.48,0.53999996,0.0,0.01,0.01,0.0,0.01,0.01,5,Standing,2
2019-01-15,10:42:23,-1.68,-10.48,0.53999996,0.0,0.01,0.01,0.0,0.01,0.01,5,Standing,2
2019-01-15,10:42:23,-1.79,-10.48,0.43999997,0.0,0.01,0.01,0.0,0.01,0.01,5,Standing,2
2019-01-15,10:42:23,-1.79,-10.48,0.43999997,0.0,0.03,0.0,0.0,0.03,0.0,5,Standing,2
2019-01-15,10:42:23,-1.77,-10.52,0.46999997,0.0,0.03,0.0,0.0,0.03,0.0,5,Standing,2
2019-01-15,10:42:23,-1.77,-10.52,0.46999997,0.0,0.02,0.0,0.0,0.02,0.0,5,Standing,2
2019-01-15,10:42:23,-1.76,-10.49,0.43999997,0.0,0.02,0.0,0.0,0.02,0.0,5,Standing,2
2019-01-15,10:42:23,-1.76,-10.49,0.43999997,0.0,0.01,0.0,0.0,0.01,0.0,5,Standing,2
2019-01-15,10:42:23,-1.79,-10.559999000000001,0.45999998,-0.01,0.01,0.0,-0.01,0.01,0.0,5,Standing,2
2019-01-15,10:42:23,-1.79,-10.559999000000001,0.45999998,-0.01,0.01,0.0,-0.01,0.01,0.0,5,Standing,2
2019-01-15,10:42:23,-1.75,-10.49,0.42,-0.01,0.01,0.0,-0.01,0.01,0.0,5,Standing,2
2019-01-15,10:42:23,-1.75,-10.49,0.42,0.0,0.0,0.0,0.0,0.0,0.0,5,Standing,2
2019-01-15,10:42:23,-1.77,-10.43,0.53,0.0,0.0,0.0,0.0,0.0,0.0,5,Standing,2
2019-01-15,10:42:23,-1.77,-10.43,0.53,0.0,-0.02,0.01,0.0,-0.02,0.01,5,Standing,2
2019-01-15,10:42:24,-1.66,-10.48,0.43999997,0.0,-0.02,0.01,0.0,-0.02,0.01,5,Standing,2
2019-01-15,10:42:24,-1.66,-10.48,0.43999997,0.0,-0.02,0.02,0.0,-0.02,0.02,5,Standing,2
2019-01-15,10:42:24,-1.72,-10.619999,0.47999996,0.0,-0.02,0.02,0.0,-0.02,0.02,5,Standing,2
2019-01-15,10:42:24,-1.72,-10.619999,0.47999996,0.0,0.0,0.01,0.0,0.0,0.01,5,Standing,2
2019-01-15,10:42:24,-1.81,-10.539999,0.48999995,0.0,0.0,0.01,0.0,0.0,0.01,5,Standing,2
2019-01-15,10:42:24,-1.81,-10.539999,0.48999995,0.0,0.0,0.0,0.0,0.0,0.0,5,Standing,2
2019-01-15,10:42:24,-1.71,-10.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,5,Standing,2
2019-01-15,10:42:24,-1.71,-10.6,0.51,0.0,-0.01,0.01,0.0,-0.01,0.01,5,Standing,2
2019-01-15,10:42:24,-1.68,-10.52,0.53,0.0,-0.01,0.01,0.0,-0.01,0.01,5,Standing,2
