date,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,Trial,activity,activity_number
2019-01-23,14:36:38,-4.0699997,-8.709999,0.14,-0.24,-0.89,0.64,-0.24,-0.89,0.64,3,Walking,1
2019-01-23,14:36:38,-2.2,-12.110000999999999,0.61999995,-0.24,-0.89,0.64,-0.24,-0.89,0.64,3,Walking,1
2019-01-23,14:36:38,-2.2,-12.110000999999999,0.61999995,-0.19999999,-1.37,0.79999995,-0.19999999,-1.37,0.79999995,3,Walking,1
2019-01-23,14:36:39,-0.89,-12.91,0.76,-0.19999999,-1.37,0.79999995,-0.19999999,-1.37,0.79999995,3,Walking,1
2019-01-23,14:36:39,-0.89,-12.91,0.76,0.14,-1.5,0.87,0.14,-1.5,0.87,3,Walking,1
2019-01-23,14:36:39,-0.95,-11.25,0.80999994,0.14,-1.5,0.87,0.14,-1.5,0.87,3,Walking,1
2019-01-23,14:36:39,-0.95,-11.25,0.80999994,0.32,-1.0699999,0.83,0.32,-1.0699999,0.83,3,Walking,1
2019-01-23,14:36:39,-2.03,-8.99,-0.42000002,0.32,-1.0699999,0.83,0.32,-1.0699999,0.83,3,Walking,1
2019-01-23,14:36:39,-2.03,-8.99,-0.42000002,0.34,0.19,0.82,0.34,0.19,0.82,3,Walking,1
2019-01-23,14:36:39,-2.1399999,-8.559999000000001,-0.4,0.34,0.19,0.82,0.34,0.19,0.82,3,Walking,1
2019-01-23,14:36:39,-2.1399999,-8.559999000000001,-0.4,0.07,0.45,0.95,0.07,0.45,0.95,3,Walking,1
2019-01-23,14:36:39,-0.44,-8.619999,0.45,-0.39,0.02,1.0,-0.39,0.02,1.0,3,Walking,1
2019-01-23,14:36:39,-0.44,-8.619999,0.45,-0.39,0.02,1.0,-0.39,0.02,1.0,3,Walking,1
2019-01-23,14:36:39,1.67,-8.57,1.0500001,-0.39,0.02,1.0,-0.39,0.02,1.0,3,Walking,1
2019-01-23,14:36:39,1.67,-8.57,1.0500001,-0.39999998,-1.0699999,0.68,-0.39999998,-1.0699999,0.68,3,Walking,1
2019-01-23,14:36:39,0.35,-9.059999000000001,0.98999995,-0.39999998,-1.0699999,0.68,-0.39999998,-1.0699999,0.68,3,Walking,1
2019-01-23,14:36:39,0.35,-9.059999000000001,0.98999995,-0.21,-2.23,-0.53,-0.21,-2.23,-0.53,3,Walking,1
2019-01-23,14:36:39,-0.08,-9.219999000000001,0.76,-0.21,-2.23,-0.53,-0.21,-2.23,-0.53,3,Walking,1
2019-01-23,14:36:39,-0.08,-9.219999000000001,0.76,-0.19999999,-0.93,-0.19,-0.19999999,-0.93,-0.19,3,Walking,1
2019-01-23,14:36:39,-1.43,-9.719999000000001,0.45,-0.19999999,-0.93,-0.19,-0.19999999,-0.93,-0.19,3,Walking,1
2019-01-23,14:36:39,-1.43,-9.719999000000001,0.45,-0.39999998,0.91999996,-0.24,-0.39999998,0.91999996,-0.24,3,Walking,1
2019-01-23,14:36:39,-2.3999999,-10.68,0.16,-0.39999998,0.91999996,-0.24,-0.39999998,0.91999996,-0.24,3,Walking,1
2019-01-23,14:36:39,-2.3999999,-10.68,0.16,-0.38,1.05,-0.35999998,-0.38,1.05,-0.35999998,3,Walking,1
2019-01-23,14:36:39,-2.7,-11.67,0.51,-0.26,0.41,-0.65,-0.26,0.41,-0.65,3,Walking,1
2019-01-23,14:36:39,-2.7,-11.67,0.51,-0.26,0.41,-0.65,-0.26,0.41,-0.65,3,Walking,1
2019-01-23,14:36:39,-2.3899999,-11.67,0.42,-0.26,0.41,-0.65,-0.26,0.41,-0.65,3,Walking,1
2019-01-23,14:36:39,-2.3899999,-11.67,0.42,-0.24,0.04,-0.81,-0.24,0.04,-0.81,3,Walking,1
2019-01-23,14:36:39,-2.8899999,-12.209999,-0.41,-0.24,0.04,-0.81,-0.24,0.04,-0.81,3,Walking,1
2019-01-23,14:36:39,-2.8899999,-12.209999,-0.41,-0.17,0.74,-0.61,-0.17,0.74,-0.61,3,Walking,1
