date,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,Trial,activity,activity_number
2019-01-14,16:21:26,-6.3299994,-8.16,0.11,0.29999998,0.63,-0.94,0.29999998,0.63,-0.94,3,Downstair,6
2019-01-14,16:21:26,-5.95,-7.0699997,-0.030000001000000002,0.29999998,0.63,-0.94,0.29999998,0.63,-0.94,3,Downstair,6
2019-01-14,16:21:26,-5.95,-7.0699997,-0.030000001000000002,0.14,-0.21,-0.41,0.14,-0.21,-0.41,3,Downstair,6
2019-01-14,16:21:26,-5.3999996,-8.0,0.14,0.14,-0.21,-0.41,0.14,-0.21,-0.41,3,Downstair,6
2019-01-14,16:21:26,-5.3999996,-8.0,0.14,-0.38,0.07,0.71999997,-0.38,0.07,0.71999997,3,Downstair,6
2019-01-14,16:21:26,-5.97,-11.809999000000001,-0.07,-0.38,0.07,0.71999997,-0.38,0.07,0.71999997,3,Downstair,6
2019-01-14,16:21:26,-5.97,-11.809999000000001,-0.07,-0.74,-0.089999996,1.3299999,-0.74,-0.089999996,1.3299999,3,Downstair,6
2019-01-14,16:21:26,-9.190000999999999,-25.36,0.72999996,-0.74,-0.089999996,1.3299999,-0.74,-0.089999996,1.3299999,3,Downstair,6
2019-01-14,16:21:26,-9.190000999999999,-25.36,0.72999996,-0.97999996,-1.18,1.38,-0.97999996,-1.18,1.38,3,Downstair,6
2019-01-14,16:21:26,-6.0099998,-19.59,-1.41,-0.97999996,-1.18,1.38,-0.97999996,-1.18,1.38,3,Downstair,6
2019-01-14,16:21:26,-6.0099998,-19.59,-1.41,-0.93,-2.79,1.67,-0.93,-2.79,1.67,3,Downstair,6
2019-01-14,16:21:26,-3.32,-21.88,0.83,-0.93,-2.79,1.67,-0.93,-2.79,1.67,3,Downstair,6
2019-01-14,16:21:26,-3.32,-21.88,0.83,-0.34,-3.3799998999999996,2.84,-0.34,-3.3799998999999996,2.84,3,Downstair,6
2019-01-14,16:21:26,-1.35,-17.62,0.77,-0.34,-3.3799998999999996,2.84,-0.34,-3.3799998999999996,2.84,3,Downstair,6
2019-01-14,16:21:26,-1.35,-17.62,0.77,-0.34,-2.56,4.02,-0.34,-2.56,4.02,3,Downstair,6
2019-01-14,16:21:26,-0.04,-9.57,1.08,-0.34,-2.56,4.02,-0.34,-2.56,4.02,3,Downstair,6
2019-01-14,16:21:26,-0.04,-9.57,1.08,-0.09999999400000001,-0.06,3.82,-0.09999999400000001,-0.06,3.82,3,Downstair,6
2019-01-14,16:21:26,-0.48999998,-7.1499996,0.32,-0.09999999400000001,-0.06,3.82,-0.09999999400000001,-0.06,3.82,3,Downstair,6
2019-01-14,16:21:26,-0.48999998,-7.1499996,0.32,-0.22,0.98999995,3.4499998,-0.22,0.98999995,3.4499998,3,Downstair,6
2019-01-14,16:21:26,-0.79,-6.54,-0.16,-0.22,0.98999995,3.4499998,-0.22,0.98999995,3.4499998,3,Downstair,6
2019-01-14,16:21:26,-0.79,-6.54,-0.16,-0.25,0.79999995,2.78,-0.25,0.79999995,2.78,3,Downstair,6
2019-01-14,16:21:26,-0.39999998,-6.12,-0.14,-0.11,-0.34,1.8299999,-0.11,-0.34,1.8299999,3,Downstair,6
