date,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,Trial,activity,activity_number
2019-01-14,15:20:31,-2.81,-6.96,0.84999996,0.08,0.39999998,0.68,0.08,0.39999998,0.68,2,Downstair,6
2019-01-14,15:20:31,-2.54,-8.44,0.33999997,0.08,0.39999998,0.68,0.08,0.39999998,0.68,2,Downstair,6
2019-01-14,15:20:31,-2.54,-8.44,0.33999997,0.02,-0.17,0.69,0.02,-0.17,0.69,2,Downstair,6
2019-01-14,15:20:31,-1.67,-7.6499996,-0.09,0.02,-0.17,0.69,0.02,-0.17,0.69,2,Downstair,6
2019-01-14,15:20:31,-1.67,-7.6499996,-0.09,-0.08,-0.57,1.2099999,-0.08,-0.57,1.2099999,2,Downstair,6
2019-01-14,15:20:31,-1.67,-8.469999000000001,-0.17999999,-0.08,-0.57,1.2099999,-0.08,-0.57,1.2099999,2,Downstair,6
2019-01-14,15:20:31,-1.67,-8.469999000000001,-0.17999999,-0.28,-0.35,1.52,-0.28,-0.35,1.52,2,Downstair,6
2019-01-14,15:20:31,-2.6499999,-7.87,-0.21,-0.41,-0.19,1.7099999,-0.41,-0.19,1.7099999,2,Downstair,6
2019-01-14,15:20:31,-2.6499999,-7.87,-0.21,-0.41,-0.19,1.7099999,-0.41,-0.19,1.7099999,2,Downstair,6
2019-01-14,15:20:31,-2.68,-9.379999,-0.19999999,-0.41,-0.19,1.7099999,-0.41,-0.19,1.7099999,2,Downstair,6
2019-01-14,15:20:31,-2.68,-9.379999,-0.19999999,-0.69,-1.1,1.5899999,-0.69,-1.1,1.5899999,2,Downstair,6
2019-01-14,15:20:31,-3.53,-12.969999000000001,0.80999994,-0.69,-1.1,1.5899999,-0.69,-1.1,1.5899999,2,Downstair,6
2019-01-14,15:20:31,-3.53,-12.969999000000001,0.80999994,-0.47,-1.91,1.38,-0.47,-1.91,1.38,2,Downstair,6
2019-01-14,15:20:31,-2.77,-15.309999,1.08,-0.47,-1.91,1.38,-0.47,-1.91,1.38,2,Downstair,6
2019-01-14,15:20:31,-2.77,-15.309999,1.08,-0.12,-2.2,1.55,-0.12,-2.2,1.55,2,Downstair,6
2019-01-14,15:20:31,-2.1399999,-21.37,0.69,-0.12,-2.2,1.55,-0.12,-2.2,1.55,2,Downstair,6
2019-01-14,15:20:31,-2.1399999,-21.37,0.69,0.31,-0.81,2.5,0.31,-0.81,2.5,2,Downstair,6
2019-01-14,15:20:31,-2.8799999,-30.36,1.5,0.31,-0.81,2.5,0.31,-0.81,2.5,2,Downstair,6
2019-01-14,15:20:31,-2.8799999,-30.36,1.5,0.22,0.22,2.97,0.22,0.22,2.97,2,Downstair,6
2019-01-14,15:20:31,-1.63,-13.76,-0.8,0.22,0.22,2.97,0.22,0.22,2.97,2,Downstair,6
2019-01-14,15:20:31,-1.63,-13.76,-0.8,0.96,0.51,2.4199998,0.96,0.51,2.4199998,2,Downstair,6
2019-01-14,15:20:31,-0.90000004,-8.04,-0.79,0.96,0.51,2.4199998,0.96,0.51,2.4199998,2,Downstair,6
2019-01-14,15:20:31,-0.90000004,-8.04,-0.79,0.37,0.64,2.35,0.37,0.64,2.35,2,Downstair,6
2019-01-14,15:20:31,-1.42,-5.96,-0.5,0.37,0.64,2.35,0.37,0.64,2.35,2,Downstair,6
2019-01-14,15:20:31,-1.42,-5.96,-0.5,-0.16,0.16,1.9699999,-0.16,0.16,1.9699999,2,Downstair,6
2019-01-14,15:20:31,-0.54,-4.83,0.26999998,-0.16,0.16,1.9699999,-0.16,0.16,1.9699999,2,Downstair,6
