date,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,Trial,activity,activity_number
2019-01-17,10:11:51,-2.81,-8.66,1.69,0.14999999,0.34,-2.79,0.14999999,0.34,-2.79,1,Upstair,5
2019-01-17,10:11:51,-0.96,-10.41,2.4,0.14999999,0.34,-2.79,0.14999999,0.34,-2.79,1,Upstair,5
2019-01-17,10:11:51,-0.96,-10.41,2.4,0.02,0.01,-0.71999997,0.02,0.01,-0.71999997,1,Upstair,5
2019-01-17,10:11:51,0.28,-8.4,1.98,0.02,0.01,-0.71999997,0.02,0.01,-0.71999997,1,Upstair,5
2019-01-17,10:11:51,0.28,-8.4,1.98,0.22999999,1.68,0.63,0.22999999,1.68,0.63,1,Upstair,5
2019-01-17,10:11:51,-0.44,-7.7,1.74,0.22999999,1.68,0.63,0.22999999,1.68,0.63,1,Upstair,5
2019-01-17,10:11:51,-0.44,-7.7,1.74,0.04,2.1699998,0.63,0.04,2.1699998,0.63,1,Upstair,5
2019-01-17,10:11:51,-0.19,-6.0499997,1.5,0.04,2.1699998,0.63,0.04,2.1699998,0.63,1,Upstair,5
2019-01-17,10:11:51,-0.19,-6.0499997,1.5,0.17,2.0,0.71999997,0.17,2.0,0.71999997,1,Upstair,5
2019-01-17,10:11:51,-0.65000004,-7.1,1.28,0.17,2.0,0.71999997,0.17,2.0,0.71999997,1,Upstair,5
2019-01-17,10:11:51,-0.65000004,-7.1,1.28,0.11,1.81,0.61,0.11,1.81,0.61,1,Upstair,5
2019-01-17,10:11:51,-0.79,-8.379999,1.49,0.11,1.81,0.61,0.11,1.81,0.61,1,Upstair,5
2019-01-17,10:11:51,-0.79,-8.379999,1.49,0.02,1.4,0.61,0.02,1.4,0.61,1,Upstair,5
2019-01-17,10:11:51,-1.21,-9.459999,1.69,0.02,1.4,0.61,0.02,1.4,0.61,1,Upstair,5
2019-01-17,10:11:51,-1.21,-9.459999,1.69,-0.11,0.95,0.55,-0.11,0.95,0.55,1,Upstair,5
2019-01-17,10:11:51,-1.54,-9.77,2.26,-0.11,0.95,0.55,-0.11,0.95,0.55,1,Upstair,5
2019-01-17,10:11:51,-1.54,-9.77,2.26,-0.17,0.29,0.26999998,-0.17,0.29,0.26999998,1,Upstair,5
2019-01-17,10:11:51,-1.73,-9.58,2.83,-0.17,0.29,0.26999998,-0.17,0.29,0.26999998,1,Upstair,5
2019-01-17,10:11:51,-1.73,-9.58,2.83,-0.32999998,-0.14,0.0,-0.32999998,-0.14,0.0,1,Upstair,5
2019-01-17,10:11:51,-1.66,-11.58,3.19,-0.32999998,-0.14,0.0,-0.32999998,-0.14,0.0,1,Upstair,5
2019-01-17,10:11:51,-1.66,-11.58,3.19,-0.47,-0.55,-0.38,-0.47,-0.55,-0.38,1,Upstair,5
2019-01-17,10:11:51,-1.67,-12.279999,3.1399999,-0.47,-0.55,-0.38,-0.47,-0.55,-0.38,1,Upstair,5
2019-01-17,10:11:51,-1.67,-12.279999,3.1399999,-0.53,-0.32,-0.55,-0.53,-0.32,-0.55,1,Upstair,5
2019-01-17,10:11:51,-1.96,-14.719999,3.08,-0.53,-0.32,-0.55,-0.53,-0.32,-0.55,1,Upstair,5
2019-01-17,10:11:51,-1.96,-14.719999,3.08,-0.69,0.37,-0.52,-0.69,0.37,-0.52,1,Upstair,5
2019-01-17,10:11:51,-2.42,-12.779999,1.98,-0.69,0.37,-0.52,-0.69,0.37,-0.52,1,Upstair,5
2019-01-17,10:11:51,-2.42,-12.779999,1.98,-0.53,0.89,-0.35,-0.53,0.89,-0.35,1,Upstair,5
2019-01-17,10:11:51,-1.41,-10.299999,1.45,-0.53,0.89,-0.35,-0.53,0.89,-0.35,1,Upstair,5
2019-01-17,10:11:51,-1.41,-10.299999,1.45,-0.01,0.29999998,0.39999998,-0.01,0.29999998,0.39999998,1,Upstair,5
2019-01-17,10:11:51,-1.02,-11.48,0.79999995,-0.01,0.29999998,0.39999998,-0.01,0.29999998,0.39999998,1,Upstair,5
2019-01-17,10:11:52,-1.02,-11.48,0.79999995,0.08,0.26,0.63,0.08,0.26,0.63,1,Upstair,5
2019-01-17,10:11:52,-1.12,-10.1,-0.08,0.08,0.26,0.63,0.08,0.26,0.63,1,Upstair,5
2019-01-17,10:11:52,-1.12,-10.1,-0.08,0.22999999,0.17999999,0.65999997,0.22999999,0.17999999,0.65999997,1,Upstair,5
2019-01-17,10:11:52,-1.6899998999999999,-8.42,-0.13,0.22999999,0.17999999,0.65999997,0.22999999,0.17999999,0.65999997,1,Upstair,5
2019-01-17,10:11:52,-1.6899998999999999,-8.42,-0.13,-0.02,0.04,0.71,-0.02,0.04,0.71,1,Upstair,5
2019-01-17,10:11:52,-2.1,-9.030000999999999,-0.44,-0.02,0.04,0.71,-0.02,0.04,0.71,1,Upstair,5
2019-01-17,10:11:52,-2.1,-9.030000999999999,-0.44,-0.07,-0.45,0.63,-0.07,-0.45,0.63,1,Upstair,5
2019-01-17,10:11:52,-1.84,-9.34,-0.33,-0.01,-1.09,0.61,-0.01,-1.09,0.61,1,Upstair,5
2019-01-17,10:11:52,-1.84,-9.34,-0.33,-0.01,-1.09,0.61,-0.01,-1.09,0.61,1,Upstair,5
2019-01-17,10:11:52,-1.87,-10.26,-0.05,-0.08,-1.38,0.42999998,-0.08,-1.38,0.42999998,1,Upstair,5
2019-01-17,10:11:52,-1.87,-10.26,-0.05,-0.08,-1.38,0.42999998,-0.08,-1.38,0.42999998,1,Upstair,5
2019-01-17,10:11:52,-1.97,-10.58,0.16,-0.08,-1.38,0.42999998,-0.08,-1.38,0.42999998,1,Upstair,5
2019-01-17,10:11:52,-1.97,-10.58,0.16,-0.08,-1.06,0.35,-0.08,-1.06,0.35,1,Upstair,5
2019-01-17,10:11:52,-1.78,-10.0,-0.09,-0.08,-1.06,0.35,-0.08,-1.06,0.35,1,Upstair,5
2019-01-17,10:11:52,-1.78,-10.0,-0.09,-0.06,-0.72999996,0.42,-0.06,-0.72999996,0.42,1,Upstair,5
2019-01-17,10:11:52,-1.77,-9.91,-0.13,-0.06,-0.72999996,0.42,-0.06,-0.72999996,0.42,1,Upstair,5
2019-01-17,10:11:52,-1.77,-9.91,-0.13,-0.14,-0.32999998,0.48999998,-0.14,-0.32999998,0.48999998,1,Upstair,5
2019-01-17,10:11:52,-1.86,-9.48,-0.14999999,-0.14,-0.32999998,0.48999998,-0.14,-0.32999998,0.48999998,1,Upstair,5
2019-01-17,10:11:52,-1.86,-9.48,-0.14999999,-0.34,-0.35999998,0.29,-0.34,-0.35999998,0.29,1,Upstair,5
2019-01-17,10:11:52,-1.8199999,-10.619999,0.80999994,-0.34,-0.35999998,0.29,-0.34,-0.35999998,0.29,1,Upstair,5
