date,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,Trial,activity,activity_number
2019-01-17,17:04:22,8.129999,4.21,-1.81,-0.01,0.11,0.0,-0.01,0.11,0.0,2,Lying,4
2019-01-17,17:04:22,8.139999000000001,4.37,-1.9499999,-0.01,0.11,0.0,-0.01,0.11,0.0,2,Lying,4
2019-01-17,17:04:22,8.139999000000001,4.37,-1.9499999,0.0,0.14,0.0,0.0,0.14,0.0,2,Lying,4
2019-01-17,17:04:22,7.96,4.12,-1.7399999,0.0,0.14,0.0,0.0,0.14,0.0,2,Lying,4
2019-01-17,17:04:22,7.96,4.12,-1.7399999,-0.049999997000000004,0.06,-0.07,-0.049999997000000004,0.06,-0.07,2,Lying,4
2019-01-17,17:04:22,8.139999000000001,4.23,-1.5699999,-0.049999997000000004,0.06,-0.07,-0.049999997000000004,0.06,-0.07,2,Lying,4
2019-01-17,17:04:22,8.139999000000001,4.23,-1.5699999,-0.02,0.01,-0.04,-0.02,0.01,-0.04,2,Lying,4
2019-01-17,17:04:22,8.37,4.33,-1.53,-0.02,0.01,-0.04,-0.02,0.01,-0.04,2,Lying,4
2019-01-17,17:04:22,8.37,4.33,-1.53,-0.03,0.14,-0.01,-0.03,0.14,-0.01,2,Lying,4
2019-01-17,17:04:22,8.559999000000001,4.2999997,-1.14,-0.03,0.14,-0.01,-0.03,0.14,-0.01,2,Lying,4
2019-01-17,17:04:22,8.559999000000001,4.2999997,-1.14,-0.06,0.22,-0.08,-0.06,0.22,-0.08,2,Lying,4
2019-01-17,17:04:22,8.19,4.44,-1.3499999,-0.06,0.22,-0.08,-0.06,0.22,-0.08,2,Lying,4
2019-01-17,17:04:22,8.19,4.44,-1.3499999,0.049999997000000004,0.29,-0.17999999,0.049999997000000004,0.29,-0.17999999,2,Lying,4
2019-01-17,17:04:22,7.79,4.5099998,-1.5999999,0.049999997000000004,0.29,-0.17999999,0.049999997000000004,0.29,-0.17999999,2,Lying,4
2019-01-17,17:04:22,7.79,4.5099998,-1.5999999,0.049999997000000004,0.19,-0.12,0.049999997000000004,0.19,-0.12,2,Lying,4
2019-01-17,17:04:22,7.89,4.5,-1.4399998999999999,0.049999997000000004,0.19,-0.12,0.049999997000000004,0.19,-0.12,2,Lying,4
