date,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,Trial,activity,activity_number
2019-01-20,16:19:49,0.45,-9.74,4.33,2.6299999,-0.48,-0.39,2.6299999,-0.48,-0.39,3,Upstair,5
2019-01-20,16:19:49,0.47,-9.309999000000001,5.2099996,2.6299999,-0.48,-0.39,2.6299999,-0.48,-0.39,3,Upstair,5
2019-01-20,16:19:49,0.47,-9.309999000000001,5.2099996,1.88,-0.48,-0.59,1.88,-0.48,-0.59,3,Upstair,5
2019-01-20,16:19:49,0.39,-8.969999000000001,6.2599998,1.88,-0.48,-0.59,1.88,-0.48,-0.59,3,Upstair,5
2019-01-20,16:19:49,0.39,-8.969999000000001,6.2599998,0.97999996,-0.24,-0.74,0.97999996,-0.24,-0.74,3,Upstair,5
2019-01-20,16:19:49,0.4,-7.7999997,6.4999995,0.97999996,-0.24,-0.74,0.97999996,-0.24,-0.74,3,Upstair,5
2019-01-20,16:19:49,0.4,-7.7999997,6.4999995,0.44,-0.089999996,-0.69,0.44,-0.089999996,-0.69,3,Upstair,5
2019-01-20,16:19:49,1.91,-5.79,5.0699997,0.44,-0.089999996,-0.69,0.44,-0.089999996,-0.69,3,Upstair,5
2019-01-20,16:19:49,1.91,-5.79,5.0699997,0.76,-0.56,-0.19,0.76,-0.56,-0.19,3,Upstair,5
2019-01-20,16:19:49,2.53,-5.2799997,5.24,0.76,-0.56,-0.19,0.76,-0.56,-0.19,3,Upstair,5
2019-01-20,16:19:49,2.53,-5.2799997,5.24,0.48,-0.79999995,-0.24,0.48,-0.79999995,-0.24,3,Upstair,5
2019-01-20,16:19:49,2.61,-5.1,4.6099997,0.48,-0.79999995,-0.24,0.48,-0.79999995,-0.24,3,Upstair,5
2019-01-20,16:19:49,2.61,-5.1,4.6099997,0.24,-0.42999998,-0.34,0.24,-0.42999998,-0.34,3,Upstair,5
2019-01-20,16:19:49,2.4399998,-4.85,4.12,0.24,-0.42999998,-0.34,0.24,-0.42999998,-0.34,3,Upstair,5
2019-01-20,16:19:49,2.4399998,-4.85,4.12,0.25,-0.17,-0.42,0.25,-0.17,-0.42,3,Upstair,5
2019-01-20,16:19:49,2.23,-4.34,3.7,0.25,-0.17,-0.42,0.25,-0.17,-0.42,3,Upstair,5
2019-01-20,16:19:49,2.23,-4.34,3.7,0.24,-0.14,-0.51,0.24,-0.14,-0.51,3,Upstair,5
2019-01-20,16:19:49,2.4199998,-4.39,4.1,0.24,-0.14,-0.51,0.24,-0.14,-0.51,3,Upstair,5
2019-01-20,16:19:49,2.4199998,-4.39,4.1,0.12,-0.09999999400000001,-0.5,0.12,-0.09999999400000001,-0.5,3,Upstair,5
2019-01-20,16:19:49,2.4099998,-5.04,5.5899997,0.12,-0.09999999400000001,-0.5,0.12,-0.09999999400000001,-0.5,3,Upstair,5
2019-01-20,16:19:49,2.4099998,-5.04,5.5899997,-0.17,0.24,-0.45,-0.17,0.24,-0.45,3,Upstair,5
2019-01-20,16:19:49,2.3999999,-5.24,6.66,-0.17,0.24,-0.45,-0.17,0.24,-0.45,3,Upstair,5
2019-01-20,16:19:49,2.3999999,-5.24,6.66,-0.24,0.39999998,-0.39,-0.24,0.39999998,-0.39,3,Upstair,5
2019-01-20,16:19:49,2.26,-5.85,7.8699994,-0.24,0.39999998,-0.39,-0.24,0.39999998,-0.39,3,Upstair,5
2019-01-20,16:19:49,2.26,-5.85,7.8699994,-0.32,0.59999996,-0.24,-0.32,0.59999996,-0.24,3,Upstair,5
2019-01-20,16:19:49,2.4299998,-5.8399997,7.8999996,-0.32,0.59999996,-0.24,-0.32,0.59999996,-0.24,3,Upstair,5
2019-01-20,16:19:49,2.4299998,-5.8399997,7.8999996,-0.17,0.59999996,-0.09999999400000001,-0.17,0.59999996,-0.09999999400000001,3,Upstair,5
2019-01-20,16:19:50,3.62,-4.63,6.8399997,0.0,0.47,-0.01,0.0,0.47,-0.01,3,Upstair,5
2019-01-20,16:19:50,3.62,-4.63,6.8399997,0.0,0.47,-0.01,0.0,0.47,-0.01,3,Upstair,5
2019-01-20,16:19:50,3.4199998,-4.1099997,6.5399995,0.0,0.47,-0.01,0.0,0.47,-0.01,3,Upstair,5
2019-01-20,16:19:50,3.4199998,-4.1099997,6.5399995,-0.07,0.59999996,-0.089999996,-0.07,0.59999996,-0.089999996,3,Upstair,5
2019-01-20,16:19:50,2.03,-4.45,7.7499994999999995,-0.07,0.59999996,-0.089999996,-0.07,0.59999996,-0.089999996,3,Upstair,5
2019-01-20,16:19:50,2.03,-4.45,7.7499994999999995,-0.26999998,0.7,-0.22,-0.26999998,0.7,-0.22,3,Upstair,5
2019-01-20,16:19:50,1.3399999,-5.0099998,9.2,-0.26999998,0.7,-0.22,-0.26999998,0.7,-0.22,3,Upstair,5
2019-01-20,16:19:50,1.3399999,-5.0099998,9.2,-0.25,0.82,-0.06,-0.25,0.82,-0.06,3,Upstair,5
