date,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,Trial,activity,activity_number
2019-01-20,15:10:19,-0.76,-10.639999000000001,-0.5,-0.13,-0.04,-0.049999997000000004,-0.13,-0.04,-0.049999997000000004,4,Standing,2
2019-01-20,15:10:19,-0.76,-10.75,-0.33,-0.13,-0.04,-0.049999997000000004,-0.13,-0.04,-0.049999997000000004,4,Standing,2
2019-01-20,15:10:19,-0.76,-10.75,-0.33,-0.14999999,-0.08,-0.08,-0.14999999,-0.08,-0.08,4,Standing,2
2019-01-20,15:10:19,-0.71000004,-10.889999000000001,-0.32,-0.14999999,-0.08,-0.08,-0.14999999,-0.08,-0.08,4,Standing,2
2019-01-20,15:10:19,-0.71000004,-10.889999000000001,-0.32,-0.12,-0.06,-0.06,-0.12,-0.06,-0.06,4,Standing,2
2019-01-20,15:10:19,-0.71000004,-10.82,-0.26,-0.12,-0.06,-0.06,-0.12,-0.06,-0.06,4,Standing,2
2019-01-20,15:10:19,-0.71000004,-10.82,-0.26,-0.04,-0.01,-0.04,-0.04,-0.01,-0.04,4,Standing,2
2019-01-20,15:10:19,-0.7,-10.869999,-0.22999999,-0.04,-0.01,-0.04,-0.04,-0.01,-0.04,4,Standing,2
2019-01-20,15:10:19,-0.7,-10.869999,-0.22999999,0.03,-0.01,-0.02,0.03,-0.01,-0.02,4,Standing,2
2019-01-20,15:10:19,-0.62,-10.92,-0.22999999,0.03,-0.01,-0.02,0.03,-0.01,-0.02,4,Standing,2
2019-01-20,15:10:19,-0.62,-10.92,-0.22999999,0.08,-0.02,0.0,0.08,-0.02,0.0,4,Standing,2
2019-01-20,15:10:19,-0.62,-10.860000999999999,-0.39000002,0.08,-0.02,0.0,0.08,-0.02,0.0,4,Standing,2
2019-01-20,15:10:19,-0.62,-10.860000999999999,-0.39000002,0.14999999,0.0,0.01,0.14999999,0.0,0.01,4,Standing,2
2019-01-20,15:10:19,-0.68,-10.83,-0.51,0.14999999,0.0,0.01,0.14999999,0.0,0.01,4,Standing,2
2019-01-20,15:10:19,-0.68,-10.83,-0.51,0.19,0.0,0.01,0.19,0.0,0.01,4,Standing,2
2019-01-20,15:10:19,-0.7,-10.74,-0.59,0.19,0.0,0.01,0.19,0.0,0.01,4,Standing,2
2019-01-20,15:10:19,-0.7,-10.74,-0.59,0.19,-0.03,0.01,0.19,-0.03,0.01,4,Standing,2
2019-01-20,15:10:19,-0.65000004,-10.58,-0.71,0.19,-0.03,0.01,0.19,-0.03,0.01,4,Standing,2
2019-01-20,15:10:19,-0.65000004,-10.58,-0.71,0.17999999,-0.06,0.01,0.17999999,-0.06,0.01,4,Standing,2
2019-01-20,15:10:19,-0.61,-10.48,-0.69,0.17999999,-0.06,0.01,0.17999999,-0.06,0.01,4,Standing,2
2019-01-20,15:10:19,-0.61,-10.48,-0.69,0.14,-0.06,0.01,0.14,-0.06,0.01,4,Standing,2
2019-01-20,15:10:19,-0.61,-10.42,-0.76,0.14,-0.06,0.01,0.14,-0.06,0.01,4,Standing,2
2019-01-20,15:10:19,-0.61,-10.42,-0.76,0.09999999400000001,-0.06,0.0,0.09999999400000001,-0.06,0.0,4,Standing,2
2019-01-20,15:10:19,-0.66,-10.449999,-0.74,0.09999999400000001,-0.06,0.0,0.09999999400000001,-0.06,0.0,4,Standing,2
2019-01-20,15:10:19,-0.66,-10.449999,-0.74,0.049999997000000004,-0.04,0.0,0.049999997000000004,-0.04,0.0,4,Standing,2
2019-01-20,15:10:19,-0.66,-10.549999,-0.64,0.049999997000000004,-0.04,0.0,0.049999997000000004,-0.04,0.0,4,Standing,2
2019-01-20,15:10:19,-0.66,-10.549999,-0.64,-0.02,-0.03,0.0,-0.02,-0.03,0.0,4,Standing,2
2019-01-20,15:10:19,-0.61,-10.68,-0.65,-0.02,-0.03,0.0,-0.02,-0.03,0.0,4,Standing,2
2019-01-20,15:10:19,-0.61,-10.68,-0.65,-0.02,0.01,0.01,-0.02,0.01,0.01,4,Standing,2
2019-01-20,15:10:19,-0.6,-10.699999,-0.5,-0.02,0.01,0.01,-0.02,0.01,0.01,4,Standing,2
2019-01-20,15:10:19,-0.6,-10.699999,-0.5,-0.06,0.03,0.01,-0.06,0.03,0.01,4,Standing,2
2019-01-20,15:10:19,-0.57,-10.709999,-0.38,-0.06,0.03,0.01,-0.06,0.03,0.01,4,Standing,2
2019-01-20,15:10:19,-0.57,-10.709999,-0.38,-0.07,0.0,0.0,-0.07,0.0,0.0,4,Standing,2
2019-01-20,15:10:19,-0.48999998,-10.799999,-0.29,-0.07,0.0,0.0,-0.07,0.0,0.0,4,Standing,2
2019-01-20,15:10:19,-0.48999998,-10.799999,-0.29,-0.06,0.0,0.0,-0.06,0.0,0.0,4,Standing,2
2019-01-20,15:10:19,-0.56,-10.83,-0.38,-0.06,0.0,0.0,-0.06,0.0,0.0,4,Standing,2
2019-01-20,15:10:19,-0.56,-10.83,-0.38,-0.02,0.04,0.0,-0.02,0.04,0.0,4,Standing,2
2019-01-20,15:10:19,-0.62,-10.699999,-0.48,-0.02,0.04,0.0,-0.02,0.04,0.0,4,Standing,2
2019-01-20,15:10:19,-0.62,-10.699999,-0.48,0.02,0.049999997000000004,0.01,0.02,0.049999997000000004,0.01,4,Standing,2
2019-01-20,15:10:19,-0.59000003,-10.610000999999999,-0.55,0.02,0.049999997000000004,0.01,0.02,0.049999997000000004,0.01,4,Standing,2
2019-01-20,15:10:19,-0.59000003,-10.610000999999999,-0.55,0.02,0.04,0.0,0.02,0.04,0.0,4,Standing,2
2019-01-20,15:10:19,-0.66,-10.639999000000001,-0.56,0.02,0.04,0.0,0.02,0.04,0.0,4,Standing,2
2019-01-20,15:10:19,-0.66,-10.639999000000001,-0.56,-0.02,0.02,0.0,-0.02,0.02,0.0,4,Standing,2
2019-01-20,15:10:19,-0.7,-10.690000999999999,-0.53999996,-0.02,0.02,0.0,-0.02,0.02,0.0,4,Standing,2
2019-01-20,15:10:19,-0.7,-10.690000999999999,-0.53999996,-0.02,0.02,0.0,-0.02,0.02,0.0,4,Standing,2
2019-01-20,15:10:20,-0.7,-10.699999,-0.52,-0.02,0.02,0.0,-0.02,0.02,0.0,4,Standing,2
2019-01-20,15:10:20,-0.7,-10.699999,-0.52,-0.04,0.02,0.01,-0.04,0.02,0.01,4,Standing,2
2019-01-20,15:10:20,-0.68,-10.690000999999999,-0.45,-0.04,0.02,0.01,-0.04,0.02,0.01,4,Standing,2
2019-01-20,15:10:20,-0.68,-10.690000999999999,-0.45,-0.04,0.01,0.02,-0.04,0.01,0.02,4,Standing,2
2019-01-20,15:10:20,-0.58000004,-10.799999,-0.4,-0.04,0.01,0.02,-0.04,0.01,0.02,4,Standing,2
2019-01-20,15:10:20,-0.58000004,-10.799999,-0.4,-0.04,0.0,0.02,-0.04,0.0,0.02,4,Standing,2
2019-01-20,15:10:20,-0.59000003,-10.82,-0.41,-0.04,0.0,0.02,-0.04,0.0,0.02,4,Standing,2
2019-01-20,15:10:20,-0.59000003,-10.82,-0.41,-0.02,0.0,0.01,-0.02,0.0,0.01,4,Standing,2
2019-01-20,15:10:20,-0.58000004,-10.780000999999999,-0.42000002,-0.02,0.0,0.01,-0.02,0.0,0.01,4,Standing,2
2019-01-20,15:10:20,-0.58000004,-10.780000999999999,-0.42000002,0.0,-0.01,0.01,0.0,-0.01,0.01,4,Standing,2
2019-01-20,15:10:20,-0.55,-10.719999000000001,-0.48,0.0,-0.01,0.01,0.0,-0.01,0.01,4,Standing,2
2019-01-20,15:10:20,-0.55,-10.719999000000001,-0.48,0.0,-0.01,0.01,0.0,-0.01,0.01,4,Standing,2
2019-01-20,15:10:20,-0.54,-10.699999,-0.47,0.0,-0.01,0.01,0.0,-0.01,0.01,4,Standing,2
2019-01-20,15:10:20,-0.54,-10.699999,-0.47,-0.01,-0.02,-0.02,-0.01,-0.02,-0.02,4,Standing,2
2019-01-20,15:10:20,-0.61,-10.789999,-0.37,-0.01,-0.02,-0.02,-0.01,-0.02,-0.02,4,Standing,2
2019-01-20,15:10:20,-0.61,-10.789999,-0.37,-0.03,-0.02,-0.04,-0.03,-0.02,-0.04,4,Standing,2
2019-01-20,15:10:20,-0.69,-10.75,-0.42000002,-0.03,-0.02,-0.04,-0.03,-0.02,-0.04,4,Standing,2
2019-01-20,15:10:20,-0.69,-10.75,-0.42000002,0.0,-0.02,-0.03,0.0,-0.02,-0.03,4,Standing,2
2019-01-20,15:10:20,-0.7,-10.75,-0.55,0.0,-0.02,-0.03,0.0,-0.02,-0.03,4,Standing,2
2019-01-20,15:10:20,-0.7,-10.75,-0.55,0.03,-0.01,-0.02,0.03,-0.01,-0.02,4,Standing,2
2019-01-20,15:10:20,-0.69,-10.67,-0.61,0.03,-0.01,-0.02,0.03,-0.01,-0.02,4,Standing,2
2019-01-20,15:10:20,-0.69,-10.67,-0.61,0.03,-0.02,-0.01,0.03,-0.02,-0.01,4,Standing,2
2019-01-20,15:10:20,-0.67,-10.639999000000001,-0.59,0.03,-0.02,-0.01,0.03,-0.02,-0.01,4,Standing,2
2019-01-20,15:10:20,-0.67,-10.639999000000001,-0.59,0.03,-0.02,0.0,0.03,-0.02,0.0,4,Standing,2
2019-01-20,15:10:20,-0.64,-10.629999,-0.69,0.03,-0.02,0.0,0.03,-0.02,0.0,4,Standing,2
2019-01-20,15:10:20,-0.64,-10.629999,-0.69,0.03,-0.01,0.01,0.03,-0.01,0.01,4,Standing,2
2019-01-20,15:10:20,-0.59000003,-10.57,-0.63,0.03,-0.01,0.01,0.03,-0.01,0.01,4,Standing,2
2019-01-20,15:10:20,-0.59000003,-10.57,-0.63,0.01,-0.02,0.02,0.01,-0.02,0.02,4,Standing,2
